CustomerKey,Total Sales,Total Cost,Profit,Profit Margin,Total Transaction,No Of Days
24093,2466.3199999999993,1567.0987999999998,899.2211999999995,36.46%,4,1
24094,39.980000000000004,14.9526,25.027400000000004,62.60%,2,1
24095,29.479999999999997,11.0256,18.454399999999996,62.60%,2,1
24096,7.28,2.7228000000000003,4.5572,62.60%,2,1
24102,1779.47,1133.2416,646.2284,36.32%,3,1
24103,1754.98,1124.0823,630.8977,35.95%,2,1
24105,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24108,3.99,1.4923,2.4977,62.60%,1,1
24109,4.99,1.8663,3.1237000000000004,62.60%,1,1
24110,2393.06,1488.8601999999998,904.1998000000001,37.78%,2,1
24113,39.980000000000004,14.9526,25.027400000000004,62.60%,2,1
24116,1700.99,1082.51,618.48,36.36%,1,1
24120,3.99,1.4923,2.4977,62.60%,1,1
24130,47.97,21.5009,26.469099999999997,55.18%,3,1
24133,48.970000000000006,21.8749,27.095100000000006,55.33%,3,1
24135,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24136,2413.06,1492.7802,920.2798,38.14%,2,1
24137,6.28,2.3487999999999998,3.9312000000000005,62.60%,2,1
24140,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24141,15.23,5.6961,9.5339,62.60%,3,1
24146,59.980000000000004,22.432599999999997,37.54740000000001,62.60%,2,1
24148,11.940000000000001,4.4656,7.474400000000001,62.60%,2,1
24153,2418.0499999999997,1494.6464999999998,923.4034999999999,38.19%,3,1
24154,29.479999999999997,11.0256,18.454399999999996,62.60%,2,1
24157,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24158,2398.0499999999997,1487.1664999999998,910.8834999999999,37.98%,3,1
24159,2181.5625,1320.6838,860.8787,39.46%,1,1
24160,2443.35,1518.7864,924.5636,37.84%,1,1
24161,2443.35,1518.7864,924.5636,37.84%,1,1
24162,2443.35,1518.7864,924.5636,37.84%,1,1
24163,2181.5625,1320.6838,860.8787,39.46%,1,1
24164,2181.5625,1320.6838,860.8787,39.46%,1,1
24165,2443.35,1518.7864,924.5636,37.84%,1,1
24166,2181.5625,1320.6838,860.8787,39.46%,1,1
24167,2443.35,1518.7864,924.5636,37.84%,1,1
24168,2181.5625,1320.6838,860.8787,39.46%,1,1
24169,2181.5625,1320.6838,860.8787,39.46%,1,1
24170,2443.35,1518.7864,924.5636,37.84%,1,1
24171,2443.35,1518.7864,924.5636,37.84%,1,1
24172,2181.5625,1320.6838,860.8787,39.46%,1,1
24173,2181.5625,1320.6838,860.8787,39.46%,1,1
24174,2443.35,1518.7864,924.5636,37.84%,1,1
24175,2181.5625,1320.6838,860.8787,39.46%,1,1
24176,2443.35,1518.7864,924.5636,37.84%,1,1
24177,2181.5625,1320.6838,860.8787,39.46%,1,1
24178,2181.5625,1320.6838,860.8787,39.46%,1,1
24179,2443.35,1518.7864,924.5636,37.84%,1,1
24181,6.28,2.3487999999999998,3.9312000000000005,62.60%,2,1
24183,2461.5499999999997,1510.9154999999998,950.6344999999999,38.62%,4,1
24190,2428.0499999999997,1501.9464999999998,926.1034999999999,38.14%,3,1
24194,2418.0499999999997,1494.6464999999998,923.4034999999999,38.19%,3,1
24195,59.980000000000004,22.432599999999997,37.54740000000001,62.60%,2,1
24198,2433.0399999999995,1500.2527999999998,932.7871999999998,38.34%,4,1
24206,1754.98,1124.0823,630.8977,35.95%,2,1
24210,1729.97,1093.3485999999998,636.6214000000002,36.80%,3,1
24218,4.99,1.8663,3.1237000000000004,62.60%,1,1
24223,32.28,12.0728,20.2072,62.60%,2,1
24229,7.28,2.7228000000000003,4.5572,62.60%,2,1
24236,121.57000000000002,65.2633,56.30670000000002,46.32%,4,1
24241,2443.35,1518.7864,924.5636,37.84%,1,1
24242,2181.5625,1320.6838,860.8787,39.46%,1,1
24243,48.970000000000006,18.314899999999998,30.655100000000008,62.60%,3,1
24244,3617.83,2273.4384999999997,1344.3915000000002,37.16%,3,2
24246,9.99,3.7363,6.2537,62.60%,1,1
24247,2181.5625,1320.6838,860.8787,39.46%,1,1
24248,2181.5625,1320.6838,860.8787,39.46%,1,1
24249,2181.5625,1320.6838,860.8787,39.46%,1,1
24250,2181.5625,1320.6838,860.8787,39.46%,1,1
24251,2443.35,1518.7864,924.5636,37.84%,1,1
24252,2181.5625,1320.6838,860.8787,39.46%,1,1
24256,39.980000000000004,14.9526,25.027400000000004,62.60%,2,1
24257,2181.5625,1320.6838,860.8787,39.46%,1,1
24262,38.88,14.5412,24.338800000000003,62.60%,3,1
24266,2181.5625,1320.6838,860.8787,39.46%,1,1
24267,22.93,8.5759,14.354099999999999,62.60%,3,1
24268,49.970000000000006,18.6889,31.281100000000006,62.60%,3,1
24270,2181.5625,1320.6838,860.8787,39.46%,1,1
24271,2181.5625,1320.6838,860.8787,39.46%,1,1
24272,2181.5625,1320.6838,860.8787,39.46%,1,1
24273,2181.5625,1320.6838,860.8787,39.46%,1,1
24274,2443.35,1518.7864,924.5636,37.84%,1,1
24275,831.33,516.1034,315.2266000000001,37.92%,3,1
24276,23.97,12.5249,11.445099999999998,47.75%,3,1
24277,9.99,3.7363,6.2537,62.60%,1,1
24278,184.48,68.9956,115.4844,62.60%,3,1
24281,3302.0525,2033.7636,1268.2888999999998,38.41%,2,2
24282,2181.5625,1320.6838,860.8787,39.46%,1,1
24283,2181.5625,1320.6838,860.8787,39.46%,1,1
24289,32.6,12.1924,20.407600000000002,62.60%,1,1
24292,38.88,14.5412,24.338800000000003,62.60%,3,1
24293,34.89,13.0489,21.8411,62.60%,2,1
24297,38.88,14.5412,24.338800000000003,62.60%,3,1
24298,86.58000000000001,52.177,34.40300000000001,39.74%,3,1
24299,38.88,14.5412,24.338800000000003,62.60%,3,1
24300,2443.35,1518.7864,924.5636,37.84%,1,1
24301,2443.35,1518.7864,924.5636,37.84%,1,1
24302,2181.5625,1320.6838,860.8787,39.46%,1,1
24303,2443.35,1518.7864,924.5636,37.84%,1,1
24304,2181.5625,1320.6838,860.8787,39.46%,1,1
24305,2181.5625,1320.6838,860.8787,39.46%,1,1
24307,2443.35,1518.7864,924.5636,37.84%,1,1
24313,45.580000000000005,17.047,28.533000000000005,62.60%,3,1
24314,57.09,21.3517,35.7383,62.60%,2,1
24315,32.6,12.1924,20.407600000000002,62.60%,1,1
24317,34.89,13.0489,21.8411,62.60%,2,1
24318,71.58000000000001,26.771,44.80900000000001,62.60%,3,1
24339,2384.07,1481.9379,902.1321000000003,37.84%,1,1
24340,2393.06,1485.3002,907.7598,37.93%,2,1
24341,2453.0399999999995,1507.7327999999998,945.3071999999997,38.54%,4,1
24343,2443.5499999999997,1504.1834999999999,939.3664999999999,38.44%,3,1
24344,751.34,468.3671,282.97290000000004,37.66%,2,1
24345,2398.0499999999997,1487.1664999999998,910.8834999999999,37.98%,3,1
24346,2473.04,1515.2127999999998,957.8272000000002,38.73%,4,1
24347,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24348,2443.5499999999997,1504.1834999999999,939.3664999999999,38.44%,3,1
24349,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24350,71.58000000000001,26.771,44.80900000000001,62.60%,3,1
24351,2393.06,1488.8601999999998,904.1998000000001,37.78%,2,1
24352,2393.06,1485.3002,907.7598,37.93%,2,1
24353,2398.0499999999997,1487.1664999999998,910.8834999999999,37.98%,3,1
24354,2418.0499999999997,1494.6464999999998,923.4034999999999,38.19%,3,1
24355,36.59,13.6847,22.905300000000004,62.60%,2,1
24357,2443.5499999999997,1504.1834999999999,939.3664999999999,38.44%,3,1
24358,2418.0499999999997,1494.6464999999998,923.4034999999999,38.19%,3,1
24359,2420.34,1495.5029999999997,924.8370000000004,38.21%,4,1
24360,3626.8199999999997,2280.3608,1346.4591999999998,37.13%,4,2
24361,3391.0324999999993,2088.4222,1302.6102999999994,38.41%,4,2
24362,3600.7699999999995,2245.6781,1355.0918999999994,37.63%,5,2
24364,2181.5625,1320.6838,860.8787,39.46%,1,1
24365,3331.0324999999993,2044.6021999999998,1286.4302999999995,38.62%,4,2
24366,2443.35,1518.7864,924.5636,37.84%,1,1
24367,2443.35,1518.7864,924.5636,37.84%,1,1
24368,2181.5625,1320.6838,860.8787,39.46%,1,1
24371,2443.35,1518.7864,924.5636,37.84%,1,1
24372,3356.0424999999996,2075.3359,1280.7065999999995,38.16%,3,2
24375,31.729999999999997,11.8671,19.862899999999996,62.60%,3,1
24377,2181.5625,1320.6838,860.8787,39.46%,1,1
24378,2443.35,1518.7864,924.5636,37.84%,1,1
24379,13.98,5.2286,8.7514,62.60%,2,1
24381,2181.5625,1320.6838,860.8787,39.46%,1,1
24386,565.47,353.17920000000004,212.2908,37.54%,3,1
24389,45.580000000000005,17.047,28.533000000000005,62.60%,3,1
24390,32.6,12.1924,20.407600000000002,62.60%,1,1
24391,42.84,16.022199999999998,26.817800000000005,62.60%,3,1
24392,751.34,468.3671,282.97290000000004,37.66%,2,1
24393,36.59,13.6847,22.905300000000004,62.60%,2,1
24395,36.59,13.6847,22.905300000000004,62.60%,2,1
24396,38.88,14.5412,24.338800000000003,62.60%,3,1
24397,38.88,14.5412,24.338800000000003,62.60%,3,1
24398,42.84,16.022199999999998,26.817800000000005,62.60%,3,1
24399,132.94,49.71960000000001,83.22039999999998,62.60%,3,1
24403,2393.06,1488.8601999999998,904.1998000000001,37.78%,2,1
24404,2384.07,1481.9379,902.1321000000003,37.84%,1,1
24405,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24411,71.58000000000001,26.771,44.80900000000001,62.60%,3,1
24412,38.88,14.5412,24.338800000000003,62.60%,3,1
24413,2407.0399999999995,1494.0887999999998,912.9511999999997,37.93%,4,1
24414,2398.0499999999997,1487.1664999999998,910.8834999999999,37.98%,3,1
24415,4.99,1.8663,3.1237000000000004,62.60%,1,1
24417,2467.019999999999,1512.9613999999997,954.0585999999994,38.67%,6,1
24418,751.34,464.8071,286.53290000000004,38.14%,2,1
24419,71.58000000000001,26.771,44.80900000000001,62.60%,3,1
24420,2393.06,1485.3002,907.7598,37.93%,2,1
24421,2447.0499999999997,1530.4325,916.6174999999998,37.46%,3,1
24422,152.6,57.0724,95.52759999999999,62.60%,2,1
24423,32.6,12.1924,20.407600000000002,62.60%,1,1
24424,249.58,114.723,134.85700000000003,54.03%,4,1
24425,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24427,2400.3399999999997,1488.023,912.3169999999998,38.01%,4,1
24429,146.06,74.4226,71.6374,49.05%,5,1
24430,130.56,68.62559999999999,61.93440000000001,47.44%,5,1
24431,756.33,466.6734,289.6566,38.30%,3,1
24432,2438.06,1523.5102,914.5498,37.51%,2,1
24433,2442.5399999999995,1503.8057999999999,938.7341999999996,38.43%,4,1
24434,2398.0499999999997,1487.1664999999998,910.8834999999999,37.98%,3,1
24435,46.830000000000005,17.514499999999998,29.315500000000007,62.60%,4,1
24436,2438.06,1523.5102,914.5498,37.51%,2,1
24437,2427.0399999999995,1501.5687999999998,925.4711999999997,38.13%,4,1
24440,61.08,22.844,38.236,62.60%,3,1
24441,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24444,2443.5499999999997,1504.1834999999999,939.3664999999999,38.44%,3,1
24445,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24446,2447.0499999999997,1530.4325,916.6174999999998,37.46%,3,1
24447,751.34,468.3671,282.97290000000004,37.66%,2,1
24449,38.88,14.5412,24.338800000000003,62.60%,3,1
24450,67.59,25.2787,42.3113,62.60%,2,1
24451,38.88,14.5412,24.338800000000003,62.60%,3,1
24452,32.6,12.1924,20.407600000000002,62.60%,1,1
24454,21.49,8.0373,13.452699999999998,62.60%,1,1
24455,75.47,48.0219,27.448099999999997,36.37%,3,1
24457,3356.0424999999996,2075.3359,1280.7065999999995,38.16%,3,2
24458,2443.35,1518.7864,924.5636,37.84%,1,1
24459,2181.5625,1320.6838,860.8787,39.46%,1,1
24460,3302.0525,2033.7636,1268.2888999999998,38.41%,2,2
24461,3302.0525,2033.7636,1268.2888999999998,38.41%,2,2
24462,3617.83,2273.4384999999997,1344.3915000000002,37.16%,3,2
24463,2181.5625,1320.6838,860.8787,39.46%,1,1
24464,4.99,1.8663,3.1237000000000004,62.60%,1,1
24465,3356.0424999999996,2075.3359,1280.7065999999995,38.16%,3,2
24466,3337.0424999999996,2046.8499,1290.1925999999996,38.66%,3,2
24467,3337.0424999999996,2046.8499,1290.1925999999996,38.66%,3,2
24468,2443.35,1518.7864,924.5636,37.84%,1,1
24469,64.47,24.1119,40.3581,62.60%,3,1
24470,39.980000000000004,14.9526,25.027400000000004,62.60%,2,1
24471,4.99,1.8663,3.1237000000000004,62.60%,1,1
24474,2181.5625,1320.6838,860.8787,39.46%,1,1
24475,2181.5625,1320.6838,860.8787,39.46%,1,1
24476,3563.84,2231.8662,1331.9738000000002,37.37%,2,2
24477,2181.5625,1320.6838,860.8787,39.46%,1,1
24478,2181.5625,1320.6838,860.8787,39.46%,1,1
24480,2443.35,1518.7864,924.5636,37.84%,1,1
24481,2443.35,1518.7864,924.5636,37.84%,1,1
24482,2181.5625,1320.6838,860.8787,39.46%,1,1
24484,2443.35,1518.7864,924.5636,37.84%,1,1
24485,2181.5625,1320.6838,860.8787,39.46%,1,1
24486,36.59,13.6847,22.905300000000004,62.60%,2,1
24489,4.99,1.8663,3.1237000000000004,62.60%,1,1
24492,791.32,479.7597,311.56030000000004,39.37%,4,1
24494,9.99,3.7363,6.2537,62.60%,1,1
24496,771.34,472.2871,299.0529,38.77%,2,1
24497,71.58000000000001,26.771,44.80900000000001,62.60%,3,1
24498,2407.0399999999995,1494.0887999999998,912.9511999999997,37.93%,4,1
24499,32.6,12.1924,20.407600000000002,62.60%,1,1
24500,71.58000000000001,26.771,44.80900000000001,62.60%,3,1
24502,2443.35,1518.7864,924.5636,37.84%,1,1
24503,2443.35,1518.7864,924.5636,37.84%,1,1
24504,2443.35,1518.7864,924.5636,37.84%,1,1
24505,2181.5625,1320.6838,860.8787,39.46%,1,1
24506,2443.35,1518.7864,924.5636,37.84%,1,1
24513,38.88,14.5412,24.338800000000003,62.60%,3,1
24516,38.88,14.5412,24.338800000000003,62.60%,3,1
24520,2462.5499999999997,1532.6695,929.8804999999998,37.76%,3,1
24521,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24522,2482.56,1518.7731999999999,963.7868000000001,38.82%,3,1
24523,2492.019999999999,1542.1073999999996,949.9125999999994,38.12%,6,1
24525,7.28,2.7228000000000003,4.5572,62.60%,2,1
24526,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24527,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24528,2420.34,1495.5029999999997,924.8370000000004,38.21%,4,1
24529,2398.0499999999997,1487.1664999999998,910.8834999999999,37.98%,3,1
24530,36.59,13.6847,22.905300000000004,62.60%,2,1
24534,2533.93,1610.2049,923.7250999999999,36.45%,4,1
24536,586.97,316.4384,270.5316,46.09%,2,1
24537,2511.3199999999993,1601.7487999999998,909.5711999999994,36.22%,4,1
24539,38.980000000000004,14.5786,24.401400000000002,62.60%,2,1
24540,69.97,26.168899999999997,43.801100000000005,62.60%,3,1
24543,53.980000000000004,39.9846,13.995400000000004,25.93%,2,1
24544,6.28,2.3487999999999998,3.9312000000000005,62.60%,2,1
24546,37.27,13.939100000000002,23.3309,62.60%,3,1
24547,38.980000000000004,14.5786,24.401400000000002,62.60%,2,1
24548,38.980000000000004,14.5786,24.401400000000002,62.60%,2,1
24549,2514.93,1581.7188999999998,933.2111,37.11%,4,1
24550,37.27,13.939100000000002,23.3309,62.60%,3,1
24551,142.45,74.6565,67.7935,47.59%,5,1
24556,6.28,2.3487999999999998,3.9312000000000005,62.60%,2,1
24557,69.97,26.168899999999997,43.801100000000005,62.60%,3,1
24558,2487.3299999999995,1574.9564999999998,912.3734999999997,36.68%,3,1
24561,3.99,1.4923,2.4977,62.60%,1,1
24567,6.28,2.3487999999999998,3.9312000000000005,62.60%,2,1
24569,2479.94,1568.6326,911.3074000000001,36.75%,3,1
24572,3.99,1.4923,2.4977,62.60%,1,1
24573,2563.35,1599.8279,963.5220999999999,37.59%,2,1
24577,2487.3299999999995,1574.9564999999998,912.3734999999997,36.68%,3,1
24582,2466.3199999999993,1567.0987999999998,899.2211999999995,36.46%,4,1
24583,2487.3299999999995,1574.9564999999998,912.3734999999997,36.68%,3,1
24584,30.479999999999997,14.9596,15.520399999999997,50.92%,2,1
24585,2181.5625,1320.6838,860.8787,39.46%,1,1
24586,2443.35,1518.7864,924.5636,37.84%,1,1
24587,2181.5625,1320.6838,860.8787,39.46%,1,1
24589,68.97,29.354899999999997,39.6151,57.44%,3,1
24590,2181.5625,1320.6838,860.8787,39.46%,1,1
24592,2181.5625,1320.6838,860.8787,39.46%,1,1
24594,39.980000000000004,14.9526,25.027400000000004,62.60%,2,1
24595,61.96,23.173099999999998,38.7869,62.60%,3,1
24596,2443.35,1518.7864,924.5636,37.84%,1,1
24597,2181.5625,1320.6838,860.8787,39.46%,1,1
24598,2443.35,1518.7864,924.5636,37.84%,1,1
24601,2181.5625,1320.6838,860.8787,39.46%,1,1
24602,2181.5625,1320.6838,860.8787,39.46%,1,1
24604,3681.7999999999993,2297.3633999999997,1384.4365999999995,37.60%,6,2
24605,3627.8099999999995,2255.7911,1372.0188999999996,37.82%,5,2
24606,1155.48,726.1661,429.3139,37.15%,2,1
24608,1120.49,713.0798,407.41020000000003,36.36%,1,1
24609,1120.49,713.0798,407.41020000000003,36.36%,1,1
24611,1218.98,749.9151,469.06489999999997,38.48%,3,1
24612,1151.76,724.7749,426.9851,37.07%,4,1
24613,1147.77,723.2826,424.4874,36.98%,3,1
24614,1120.49,713.0798,407.41020000000003,36.36%,1,1
24615,1155.48,726.1661,429.3139,37.15%,2,1
24617,34.89,13.0489,21.8411,62.60%,2,1
24618,32.6,12.1924,20.407600000000002,62.60%,1,1
24619,32.6,12.1924,20.407600000000002,62.60%,1,1
24621,12.940000000000001,4.8396,8.1004,62.60%,2,1
24622,96.07,35.9303,60.13969999999999,62.60%,4,1
24629,100.09,37.4337,62.6563,62.60%,3,1
24630,4.99,1.8663,3.1237000000000004,62.60%,1,1
24632,2483.0299999999993,1538.7450999999996,944.2848999999997,38.03%,5,1
24633,2447.0499999999997,1530.4325,916.6174999999998,37.46%,3,1
24640,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24641,2384.07,1481.9379,902.1321000000003,37.84%,1,1
24644,2393.06,1485.3002,907.7598,37.93%,2,1
24645,2438.06,1523.5102,914.5498,37.51%,2,1
24648,791.32,479.7597,311.56030000000004,39.37%,4,1
24649,4.99,1.8663,3.1237000000000004,62.60%,1,1
24651,71.58000000000001,26.771,44.80900000000001,62.60%,3,1
24652,91.58000000000001,34.251,57.329000000000015,62.60%,3,1
24656,34.89,13.0489,21.8411,62.60%,2,1
24658,38.88,14.5412,24.338800000000003,62.60%,3,1
24660,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24661,603.49,367.39860000000004,236.09139999999996,39.12%,2,1
24662,2493.5399999999995,1542.6758,950.8641999999995,38.13%,4,1
24669,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24670,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24673,2428.0499999999997,1498.3864999999998,929.6634999999999,38.29%,3,1
24674,2384.07,1481.9379,902.1321000000003,37.84%,1,1
24675,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24677,32.6,12.1924,20.407600000000002,62.60%,1,1
24680,2418.0499999999997,1494.6464999999998,923.4034999999999,38.19%,3,1
24681,2453.0399999999995,1507.7327999999998,945.3071999999997,38.54%,4,1
24687,91.58,54.047,37.533,40.98%,3,1
24691,3.99,1.4923,2.4977,62.60%,1,1
24693,7.28,2.7228000000000003,4.5572,62.60%,2,1
24694,57.980000000000004,43.0646,14.915400000000005,25.73%,2,1
24695,166.28,62.1888,104.0912,62.60%,3,1
24703,4.99,1.8663,3.1237000000000004,62.60%,1,1
24710,1732.26,1094.2051,638.0549000000001,36.83%,4,1
24711,1750.98,1121.0023,629.9776999999999,35.98%,2,1
24713,7.28,2.7228000000000003,4.5572,62.60%,2,1
24718,1750.98,1121.0023,629.9776999999999,35.98%,2,1
24720,15.23,5.6961,9.5339,62.60%,3,1
24723,1793.47,1117.0975999999998,676.3724000000002,37.71%,4,1
24725,38.88,14.5412,24.338800000000003,62.60%,3,1
24729,58.980000000000004,43.4386,15.541400000000003,26.35%,2,1
24730,39.980000000000004,14.9526,25.027400000000004,62.60%,2,1
24734,2492.019999999999,1545.6673999999996,946.3525999999995,37.98%,6,1
24735,2478.0399999999995,1540.4387999999997,937.6011999999998,37.84%,4,1
24736,71.58000000000001,26.771,44.80900000000001,62.60%,3,1
24737,46.830000000000005,17.514499999999998,29.315500000000007,62.60%,4,1
24740,96.07,35.9303,60.13969999999999,62.60%,4,1
24741,32.6,12.1924,20.407600000000002,62.60%,1,1
24742,36.59,13.6847,22.905300000000004,62.60%,2,1
24746,13.98,8.7886,5.1914,37.13%,2,1
24748,39.980000000000004,14.9526,25.027400000000004,62.60%,2,1
24751,147.28,55.0828,92.19720000000001,62.60%,3,1
24752,756.33,466.6734,289.6566,38.30%,3,1
24753,791.32,479.7597,311.56030000000004,39.37%,4,1
24763,4.99,1.8663,3.1237000000000004,62.60%,1,1
24768,32.6,12.1924,20.407600000000002,62.60%,1,1
24771,59.980000000000004,22.432599999999997,37.54740000000001,62.60%,2,1
24772,195.59,73.1507,122.4393,62.60%,3,1
24773,7.28,2.7228000000000003,4.5572,62.60%,2,1
24776,91.58000000000001,34.251,57.329000000000015,62.60%,3,1
24777,71.58000000000001,26.771,44.80900000000001,62.60%,3,1
24778,676.9300000000001,394.8652,282.06480000000005,41.67%,4,1
24779,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24780,2384.07,1481.9379,902.1321000000003,37.84%,1,1
24784,2393.06,1488.8601999999998,904.1998000000001,37.78%,2,1
24802,2407.0399999999995,1494.0887999999998,912.9511999999997,37.93%,4,1
24803,32.6,12.1924,20.407600000000002,62.60%,1,1
24804,2384.07,1481.9379,902.1321000000003,37.84%,1,1
24805,4.99,1.8663,3.1237000000000004,62.60%,1,1
24806,2413.06,1492.7802,920.2798,38.14%,2,1
24807,2469.0499999999997,1533.5164999999997,935.5335,37.89%,3,1
24808,2407.0399999999995,1494.0887999999998,912.9511999999997,37.93%,4,1
24809,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24812,82.59,50.6847,31.905300000000004,38.63%,2,1
24813,71.58000000000001,26.771,44.80900000000001,62.60%,3,1
24815,2438.06,1523.5102,914.5498,37.51%,2,1
24816,4.99,1.8663,3.1237000000000004,62.60%,1,1
24818,2438.06,1523.5102,914.5498,37.51%,2,1
24819,2393.06,1488.8601999999998,904.1998000000001,37.78%,2,1
24820,38.88,14.5412,24.338800000000003,62.60%,3,1
24827,34.89,13.0489,21.8411,62.60%,2,1
24829,34.89,13.0489,21.8411,62.60%,2,1
24830,96.07,35.9303,60.13969999999999,62.60%,4,1
24834,1744.97,1102.5185999999999,642.4514000000001,36.82%,3,1
24839,33.43,12.5029,20.9271,62.60%,3,1
24842,23.779999999999998,8.8938,14.886199999999997,62.60%,2,1
24846,23.779999999999998,8.8938,14.886199999999997,62.60%,2,1
24847,2552.8199999999993,1615.6857999999997,937.1341999999995,36.71%,4,1
24852,2457.3299999999995,1560.1764999999998,897.1534999999997,36.51%,3,1
24855,25.479999999999997,9.5296,15.950399999999997,62.60%,2,1
24857,4.99,1.8663,3.1237000000000004,62.60%,1,1
24858,39.980000000000004,14.9526,25.027400000000004,62.60%,2,1
24860,2520.309999999999,1608.6710999999998,911.6388999999992,36.17%,5,1
24862,75.48,49.6096,25.870400000000004,34.27%,2,1
24863,27.77,10.386099999999999,17.3839,62.60%,3,1
24866,27.77,10.386099999999999,17.3839,62.60%,3,1
24872,23.779999999999998,8.8938,14.886199999999997,62.60%,2,1
24875,27.77,10.386099999999999,17.3839,62.60%,3,1
24876,49.97,18.6889,31.2811,62.60%,3,1
24878,23.779999999999998,8.8938,14.886199999999997,62.60%,2,1
24881,4.99,1.8663,3.1237000000000004,62.60%,1,1
24882,23.779999999999998,8.8938,14.886199999999997,62.60%,2,1
24883,2487.3299999999995,1574.9564999999998,912.3734999999997,36.68%,3,1
24886,80.47,30.0959,50.3741,62.60%,3,1
24887,1218.46,774.6607,443.7993,36.42%,4,1
24888,1174.48,754.6521,419.8279,35.75%,2,1
24889,1269.47,768.7984,500.6716,39.44%,4,1
24890,39.980000000000004,14.9526,25.027400000000004,62.60%,2,1
24893,23.779999999999998,8.8938,14.886199999999997,62.60%,2,1
24894,4.99,1.8663,3.1237000000000004,62.60%,1,1
24895,4.99,1.8663,3.1237000000000004,62.60%,1,1
24898,7.28,2.7228000000000003,4.5572,62.60%,2,1
24899,105.44999999999999,39.4384,66.01159999999999,62.60%,5,1
24900,1155.48,726.1661,429.3139,37.15%,2,1
24901,1174.48,754.6521,419.8279,35.75%,2,1
24902,1120.49,713.0798,407.41020000000003,36.36%,1,1
24903,1164.47,729.5284,434.9416,37.35%,3,1
24904,1199.46,762.4107,437.0493,36.44%,4,1
24905,1195.47,760.9184,434.5516,36.35%,3,1
24906,61.96,23.173099999999998,38.7869,62.60%,3,1
24907,1183.47,761.5744,421.89560000000006,35.65%,3,1
24908,1155.48,726.1661,429.3139,37.15%,2,1
24909,1149.47,723.9184,425.5516,37.02%,3,1
24910,1183.47,761.5744,421.89560000000006,35.65%,3,1
24912,1120.49,713.0798,407.41020000000003,36.36%,1,1
24913,1155.48,726.1661,429.3139,37.15%,2,1
24914,1149.47,723.9184,425.5516,37.02%,3,1
24915,1145.48,722.4261,423.0539,36.93%,2,1
24916,1169.46,731.3947000000001,438.0653,37.46%,4,1
24917,1179.47,754.9344,424.53560000000004,35.99%,3,1
24918,1120.49,713.0798,407.41020000000003,36.36%,1,1
24919,1212.45,772.413,440.03700000000003,36.29%,5,1
24920,1155.48,726.1661,429.3139,37.15%,2,1
24921,2180.4074999999993,1340.9745999999998,839.4328999999996,38.50%,4,2
24922,2145.9174999999996,1328.0752999999997,817.8421999999998,38.11%,3,2
24923,2159.397499999999,1333.1168999999998,826.2805999999994,38.26%,5,2
24924,2143.897499999999,1330.8798999999997,813.0175999999994,37.92%,5,2
24927,191.27,71.5351,119.73490000000001,62.60%,4,1
24928,27.279999999999998,10.2028,17.077199999999998,62.60%,2,1
24929,64.97,24.2989,40.671099999999996,62.60%,3,1
24930,64.97,24.2989,40.671099999999996,62.60%,3,1
24932,71.58000000000001,26.771,44.80900000000001,62.60%,3,1
24933,32.6,12.1924,20.407600000000002,62.60%,1,1
24938,38.88,14.5412,24.338800000000003,62.60%,3,1
24940,34.89,13.0489,21.8411,62.60%,2,1
24941,32.6,12.1924,20.407600000000002,62.60%,1,1
24944,125.57000000000002,68.3433,57.22670000000002,45.57%,4,1
24945,152.6,57.0724,95.52759999999999,62.60%,2,1
24946,38.88,14.5412,24.338800000000003,62.60%,3,1
24947,39.980000000000004,14.9526,25.027400000000004,62.60%,2,1
24952,71.58000000000001,26.771,44.80900000000001,62.60%,3,1
24953,27.279999999999998,10.2028,17.077199999999998,62.60%,2,1
24959,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24960,565.47,353.17920000000004,212.2908,37.54%,3,1
24963,32.6,12.1924,20.407600000000002,62.60%,1,1
24965,71.58000000000001,26.771,44.80900000000001,62.60%,3,1
24966,2419.06,1495.0241999999998,924.0358000000001,38.20%,2,1
24968,44.540000000000006,16.658,27.882000000000005,62.60%,3,1
24969,34.89,13.0489,21.8411,62.60%,2,1
