CustomerKey,ProductKey,Total Sales,Total Cost,Total Profit,Profit Margin,Year
17409,485,21.98,8.2205,13.759500000000001,62.60%,2004
17410,237,49.99,38.4923,11.497700000000002,23.00%,2004
17410,463,24.49,9.1593,15.330699999999998,62.60%,2004
17410,474,69.99,26.1763,43.8137,62.60%,2004
17410,480,2.29,0.8565,1.4335,62.60%,2004
17410,485,21.98,8.2205,13.759500000000001,62.60%,2004
17411,471,63.5,23.749,39.751000000000005,62.60%,2004
17411,474,69.99,26.1763,43.8137,62.60%,2004
17411,485,21.98,8.2205,13.759500000000001,62.60%,2004
17412,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17412,483,120,44.88,75.12,62.60%,2004
17413,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17413,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17413,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17413,478,9.99,3.7363,6.2537,62.60%,2004
17413,485,21.98,8.2205,13.759500000000001,62.60%,2004
17414,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17415,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17415,480,2.29,0.8565,1.4335,62.60%,2004
17416,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17416,485,21.98,8.2205,13.759500000000001,62.60%,2004
17416,491,53.99,41.5723,12.417700000000004,23.00%,2004
17417,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17417,537,35,13.09,21.91,62.60%,2004
17418,217,34.99,13.0863,21.9037,62.60%,2003
17418,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17419,217,34.99,13.0863,21.9037,62.60%,2003
17419,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17420,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17420,480,2.29,0.8565,1.4335,62.60%,2004
17420,484,7.95,2.9733,4.9767,62.60%,2004
17420,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17420,537,35,13.09,21.91,62.60%,2004
17421,222,34.99,13.0863,21.9037,62.60%,2004
17421,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17421,485,21.98,8.2205,13.759500000000001,62.60%,2004
17422,225,17.98,13.8446,4.135400000000001,23.00%,2004
17422,228,49.99,38.4923,11.497700000000002,23.00%,2004
17422,475,69.99,26.1763,43.8137,62.60%,2004
17422,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17422,478,9.99,3.7363,6.2537,62.60%,2004
17422,485,21.98,8.2205,13.759500000000001,62.60%,2004
17423,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17423,480,2.29,0.8565,1.4335,62.60%,2004
17424,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17424,471,63.5,23.749,39.751000000000005,62.60%,2004
17424,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17424,537,35,13.09,21.91,62.60%,2004
17425,217,34.99,13.0863,21.9037,62.60%,2004
17425,237,49.99,38.4923,11.497700000000002,23.00%,2004
17425,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17425,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17425,478,9.99,3.7363,6.2537,62.60%,2004
17426,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17427,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17427,485,21.98,8.2205,13.759500000000001,62.60%,2004
17427,487,54.99,20.5663,34.423700000000004,62.60%,2004
17428,214,34.99,13.0863,21.9037,62.60%,2003
17428,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17429,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17430,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17431,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17432,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17433,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17433,463,24.49,9.1593,15.330699999999998,62.60%,2004
17433,485,21.98,8.2205,13.759500000000001,62.60%,2004
17434,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17435,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17435,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17435,488,53.99,41.5723,12.417700000000004,23.00%,2004
17436,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17437,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17437,488,53.99,41.5723,12.417700000000004,23.00%,2003
17438,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17438,487,54.99,20.5663,34.423700000000004,62.60%,2004
17439,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17439,485,21.98,8.2205,13.759500000000001,62.60%,2004
17440,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17441,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17441,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17441,485,21.98,8.2205,13.759500000000001,62.60%,2004
17441,490,53.99,41.5723,12.417700000000004,23.00%,2004
17442,222,34.99,13.0863,21.9037,62.60%,2003
17442,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17442,472,63.5,23.749,39.751000000000005,62.60%,2004
17442,485,43.96,16.441,27.519000000000002,62.60%,2003
17442,490,53.99,41.5723,12.417700000000004,23.00%,2003
17442,491,53.99,41.5723,12.417700000000004,23.00%,2003
17442,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17442,529,3.99,1.4923,2.4977,62.60%,2004
17442,536,29.99,11.2163,18.773699999999998,62.60%,2003
17442,538,21.49,8.0373,13.452699999999998,62.60%,2004
17443,489,53.99,41.5723,12.417700000000004,23.00%,2003
17443,581,1700.99,1082.51,618.48,36.36%,2003
17444,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17444,483,120,44.88,75.12,62.60%,2003
17445,529,3.99,1.4923,2.4977,62.60%,2003
17445,539,24.99,9.3463,15.643699999999999,62.60%,2003
17445,582,1700.99,1082.51,618.48,36.36%,2003
17446,228,49.99,38.4923,11.497700000000002,23.00%,2004
17446,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17446,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17446,478,9.99,3.7363,6.2537,62.60%,2004
17447,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17447,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17448,214,34.99,13.0863,21.9037,62.60%,2004
17448,465,24.49,9.1593,15.330699999999998,62.60%,2004
17448,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17449,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17450,476,69.99,26.1763,43.8137,62.60%,2004
17450,484,7.95,2.9733,4.9767,62.60%,2004
17450,485,21.98,8.2205,13.759500000000001,62.60%,2004
17450,491,53.99,41.5723,12.417700000000004,23.00%,2004
17451,222,34.99,13.0863,21.9037,62.60%,2004
17451,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17452,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17453,222,34.99,13.0863,21.9037,62.60%,2004
17453,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17453,485,21.98,8.2205,13.759500000000001,62.60%,2004
17454,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17455,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17455,480,2.29,0.8565,1.4335,62.60%,2003
17456,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17457,231,49.99,38.4923,11.497700000000002,23.00%,2004
17457,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17458,217,34.99,13.0863,21.9037,62.60%,2004
17458,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17458,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17458,537,35,13.09,21.91,62.60%,2004
17459,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17459,487,54.99,20.5663,34.423700000000004,62.60%,2003
17460,217,34.99,13.0863,21.9037,62.60%,2004
17460,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17460,478,9.99,3.7363,6.2537,62.60%,2004
17461,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17461,478,9.99,3.7363,6.2537,62.60%,2004
17461,485,21.98,8.2205,13.759500000000001,62.60%,2004
17461,487,54.99,20.5663,34.423700000000004,62.60%,2004
17462,363,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17462,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17462,537,35,13.09,21.91,62.60%,2004
17463,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17463,234,49.99,38.4923,11.497700000000002,23.00%,2003
17463,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17463,479,8.99,3.3623,5.627700000000001,62.60%,2003
17463,581,1700.99,1082.51,618.48,36.36%,2003
17464,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17464,234,49.99,38.4923,11.497700000000002,23.00%,2003
17464,539,24.99,9.3463,15.643699999999999,62.60%,2003
17464,580,1700.99,1082.51,618.48,36.36%,2003
17465,214,34.99,13.0863,21.9037,62.60%,2003
17465,529,3.99,1.4923,2.4977,62.60%,2003
17465,539,24.99,9.3463,15.643699999999999,62.60%,2003
17465,581,1700.99,1082.51,618.48,36.36%,2003
17466,473,63.5,23.749,39.751000000000005,62.60%,2004
17466,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17467,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17468,217,34.99,13.0863,21.9037,62.60%,2003
17468,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17468,478,9.99,3.7363,6.2537,62.60%,2003
17468,485,21.98,8.2205,13.759500000000001,62.60%,2003
17468,485,21.98,8.2205,13.759500000000001,62.60%,2004
17468,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17468,536,29.99,11.2163,18.773699999999998,62.60%,2004
17469,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17469,480,2.29,0.8565,1.4335,62.60%,2004
17470,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17470,537,35,13.09,21.91,62.60%,2004
17471,222,34.99,13.0863,21.9037,62.60%,2004
17471,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17472,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17473,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17474,222,34.99,13.0863,21.9037,62.60%,2004
17474,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17475,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17475,485,21.98,8.2205,13.759500000000001,62.60%,2004
17475,490,53.99,41.5723,12.417700000000004,23.00%,2004
17476,583,1700.99,1082.51,618.48,36.36%,2004
17477,580,1700.99,1082.51,618.48,36.36%,2003
17478,222,34.99,13.0863,21.9037,62.60%,2003
17478,314,3578.27,2171.2942,1406.9758000000002,39.32%,2001
17478,388,1120.49,713.0798,407.41020000000003,36.36%,2003
17478,463,24.49,9.1593,15.330699999999998,62.60%,2003
17479,463,24.49,9.1593,15.330699999999998,62.60%,2003
17479,484,7.95,2.9733,4.9767,62.60%,2003
17479,485,21.98,8.2205,13.759500000000001,62.60%,2003
17479,487,54.99,20.5663,34.423700000000004,62.60%,2003
17479,490,53.99,41.5723,12.417700000000004,23.00%,2003
17480,539,24.99,9.3463,15.643699999999999,62.60%,2003
17480,582,1700.99,1082.51,618.48,36.36%,2003
17481,217,34.99,13.0863,21.9037,62.60%,2003
17481,222,34.99,13.0863,21.9037,62.60%,2003
17481,485,21.98,8.2205,13.759500000000001,62.60%,2003
17481,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17481,536,29.99,11.2163,18.773699999999998,62.60%,2003
17482,222,34.99,13.0863,21.9037,62.60%,2004
17482,485,21.98,8.2205,13.759500000000001,62.60%,2003
17482,487,54.99,20.5663,34.423700000000004,62.60%,2003
17482,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17482,536,29.99,11.2163,18.773699999999998,62.60%,2004
17483,480,4.58,1.713,2.867,62.60%,2003
17483,484,7.95,2.9733,4.9767,62.60%,2003
17483,485,21.98,8.2205,13.759500000000001,62.60%,2003
17483,536,29.99,11.2163,18.773699999999998,62.60%,2003
17484,234,49.99,38.4923,11.497700000000002,23.00%,2003
17484,485,21.98,8.2205,13.759500000000001,62.60%,2003
17484,487,54.99,20.5663,34.423700000000004,62.60%,2003
17485,234,49.99,38.4923,11.497700000000002,23.00%,2003
17485,485,21.98,8.2205,13.759500000000001,62.60%,2003
17485,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17486,217,34.99,13.0863,21.9037,62.60%,2003
17486,228,49.99,38.4923,11.497700000000002,23.00%,2003
17486,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17487,480,2.29,0.8565,1.4335,62.60%,2004
17487,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17488,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17489,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17489,489,53.99,41.5723,12.417700000000004,23.00%,2003
17490,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17490,484,7.95,2.9733,4.9767,62.60%,2004
17491,214,34.99,13.0863,21.9037,62.60%,2004
17491,222,34.99,13.0863,21.9037,62.60%,2004
17491,485,21.98,8.2205,13.759500000000001,62.60%,2004
17491,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17491,536,29.99,11.2163,18.773699999999998,62.60%,2004
17492,467,24.49,9.1593,15.330699999999998,62.60%,2003
17492,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17492,487,54.99,20.5663,34.423700000000004,62.60%,2003
17493,485,21.98,8.2205,13.759500000000001,62.60%,2004
17493,487,54.99,20.5663,34.423700000000004,62.60%,2004
17493,490,53.99,41.5723,12.417700000000004,23.00%,2004
17494,217,34.99,13.0863,21.9037,62.60%,2003
17494,485,21.98,8.2205,13.759500000000001,62.60%,2003
17494,487,54.99,20.5663,34.423700000000004,62.60%,2003
17495,214,34.99,13.0863,21.9037,62.60%,2003
17495,484,7.95,2.9733,4.9767,62.60%,2004
17495,485,21.98,8.2205,13.759500000000001,62.60%,2003
17495,487,54.99,20.5663,34.423700000000004,62.60%,2004
17496,217,34.99,13.0863,21.9037,62.60%,2004
17496,472,63.5,23.749,39.751000000000005,62.60%,2004
17496,485,21.98,8.2205,13.759500000000001,62.60%,2004
17496,487,54.99,20.5663,34.423700000000004,62.60%,2004
17496,491,53.99,41.5723,12.417700000000004,23.00%,2004
17497,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17497,479,8.99,3.3623,5.627700000000001,62.60%,2004
17497,480,2.29,0.8565,1.4335,62.60%,2004
17497,581,1700.99,1082.51,618.48,36.36%,2004
17498,529,3.99,1.4923,2.4977,62.60%,2003
17498,538,21.49,8.0373,13.452699999999998,62.60%,2003
17498,606,539.99,343.6496,196.3404,36.36%,2003
17499,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17500,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17500,478,9.99,3.7363,6.2537,62.60%,2004
17500,483,120,44.88,75.12,62.60%,2004
17500,485,21.98,8.2205,13.759500000000001,62.60%,2004
17501,483,120,44.88,75.12,62.60%,2004
17501,485,21.98,8.2205,13.759500000000001,62.60%,2004
17502,217,34.99,13.0863,21.9037,62.60%,2004
17502,313,3578.27,2171.2942,1406.9758000000002,39.32%,2001
17502,374,2443.35,1554.9479,888.4021,36.36%,2004
17502,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17502,479,8.99,3.3623,5.627700000000001,62.60%,2004
17503,214,34.99,13.0863,21.9037,62.60%,2004
17503,217,34.99,13.0863,21.9037,62.60%,2004
17503,529,3.99,1.4923,2.4977,62.60%,2004
17503,539,24.99,9.3463,15.643699999999999,62.60%,2004
17504,311,3578.27,2171.2942,1406.9758000000002,39.32%,2001
17504,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17504,478,9.99,3.7363,6.2537,62.60%,2004
17504,587,769.49,419.7784,349.71160000000003,45.45%,2004
17505,480,2.29,0.8565,1.4335,62.60%,2003
17505,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17506,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17506,484,7.95,2.9733,4.9767,62.60%,2003
17507,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17507,481,8.99,3.3623,5.627700000000001,62.60%,2004
17507,487,54.99,20.5663,34.423700000000004,62.60%,2004
17508,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17508,484,7.95,2.9733,4.9767,62.60%,2004
17508,485,21.98,8.2205,13.759500000000001,62.60%,2004
17509,465,24.49,9.1593,15.330699999999998,62.60%,2004
17509,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17509,478,9.99,3.7363,6.2537,62.60%,2004
17509,480,2.29,0.8565,1.4335,62.60%,2003
17509,485,21.98,8.2205,13.759500000000001,62.60%,2004
17509,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17509,536,29.99,11.2163,18.773699999999998,62.60%,2003
17510,310,3578.27,2171.2942,1406.9758000000002,39.32%,2001
17510,485,21.98,8.2205,13.759500000000001,62.60%,2004
17510,589,769.49,419.7784,349.71160000000003,45.45%,2004
17511,310,3578.27,2171.2942,1406.9758000000002,39.32%,2001
17511,480,2.29,0.8565,1.4335,62.60%,2003
17511,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17511,535,24.99,9.3463,15.643699999999999,62.60%,2003
17511,598,539.99,294.5797,245.4103,45.45%,2003
17512,311,3578.27,2171.2942,1406.9758000000002,39.32%,2001
17512,480,2.29,0.8565,1.4335,62.60%,2003
17512,535,24.99,9.3463,15.643699999999999,62.60%,2003
17512,591,564.99,308.2179,256.7721,45.45%,2003
17513,312,3578.27,2171.2942,1406.9758000000002,39.32%,2001
17513,483,120,44.88,75.12,62.60%,2003
17513,485,21.98,8.2205,13.759500000000001,62.60%,2003
17513,598,539.99,294.5797,245.4103,45.45%,2003
17514,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17514,311,3578.27,2171.2942,1406.9758000000002,39.32%,2001
17514,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17514,478,9.99,3.7363,6.2537,62.60%,2003
17514,600,539.99,294.5797,245.4103,45.45%,2003
17515,312,3578.27,2171.2942,1406.9758000000002,39.32%,2001
17515,595,564.99,308.2179,256.7721,45.45%,2003
17516,214,34.99,13.0863,21.9037,62.60%,2004
17516,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17517,217,34.99,13.0863,21.9037,62.60%,2004
17517,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17518,604,539.99,343.6496,196.3404,36.36%,2003
17519,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17519,489,53.99,41.5723,12.417700000000004,23.00%,2003
17520,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17521,231,49.99,38.4923,11.497700000000002,23.00%,2004
17521,580,1700.99,1082.51,618.48,36.36%,2004
17522,214,34.99,13.0863,21.9037,62.60%,2004
17522,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17522,482,8.99,3.3623,5.627700000000001,62.60%,2004
17522,485,21.98,8.2205,13.759500000000001,62.60%,2004
17523,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17524,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17524,485,21.98,8.2205,13.759500000000001,62.60%,2004
17525,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17526,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17527,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17527,484,7.95,2.9733,4.9767,62.60%,2004
17528,234,49.99,38.4923,11.497700000000002,23.00%,2004
17528,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17529,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17529,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17530,234,49.99,38.4923,11.497700000000002,23.00%,2004
17530,465,24.49,9.1593,15.330699999999998,62.60%,2004
17530,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17531,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17531,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17532,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17533,217,34.99,13.0863,21.9037,62.60%,2004
17533,580,1700.99,1082.51,618.48,36.36%,2004
17534,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17535,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17535,471,63.5,23.749,39.751000000000005,62.60%,2004
17535,485,21.98,8.2205,13.759500000000001,62.60%,2004
17536,214,34.99,13.0863,21.9037,62.60%,2004
17536,357,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17536,485,21.98,8.2205,13.759500000000001,62.60%,2004
17537,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17538,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17539,228,49.99,38.4923,11.497700000000002,23.00%,2004
17539,465,24.49,9.1593,15.330699999999998,62.60%,2004
17539,467,24.49,9.1593,15.330699999999998,62.60%,2004
17539,476,69.99,26.1763,43.8137,62.60%,2004
17539,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17539,478,9.99,3.7363,6.2537,62.60%,2004
17539,485,21.98,8.2205,13.759500000000001,62.60%,2004
17540,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17540,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17541,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17542,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17542,485,21.98,8.2205,13.759500000000001,62.60%,2004
17543,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17543,483,120,44.88,75.12,62.60%,2004
17544,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17544,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17544,537,35,13.09,21.91,62.60%,2004
17545,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17545,485,21.98,8.2205,13.759500000000001,62.60%,2004
17546,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17546,359,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17546,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17546,478,9.99,3.7363,6.2537,62.60%,2004
17547,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17548,583,1700.99,1082.51,618.48,36.36%,2004
17549,222,34.99,13.0863,21.9037,62.60%,2004
17549,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17550,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17551,214,34.99,13.0863,21.9037,62.60%,2003
17551,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17551,231,49.99,38.4923,11.497700000000002,23.00%,2003
17551,478,9.99,3.7363,6.2537,62.60%,2004
17551,485,21.98,8.2205,13.759500000000001,62.60%,2004
17551,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17551,536,29.99,11.2163,18.773699999999998,62.60%,2003
17552,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17552,480,2.29,0.8565,1.4335,62.60%,2004
17552,537,35,13.09,21.91,62.60%,2004
17553,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17553,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17553,478,9.99,3.7363,6.2537,62.60%,2004
17553,484,7.95,2.9733,4.9767,62.60%,2004
17554,222,34.99,13.0863,21.9037,62.60%,2003
17554,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17555,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17555,471,63.5,23.749,39.751000000000005,62.60%,2004
17555,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17555,537,35,13.09,21.91,62.60%,2004
17556,528,4.99,1.8663,3.1237000000000004,62.60%,2003
17557,605,539.99,343.6496,196.3404,36.36%,2003
17558,465,24.49,9.1593,15.330699999999998,62.60%,2004
17558,539,24.99,9.3463,15.643699999999999,62.60%,2004
17558,580,1700.99,1082.51,618.48,36.36%,2004
17559,217,34.99,13.0863,21.9037,62.60%,2004
17559,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17559,479,8.99,3.3623,5.627700000000001,62.60%,2004
17559,580,1700.99,1082.51,618.48,36.36%,2004
17560,214,34.99,13.0863,21.9037,62.60%,2004
17560,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17561,214,34.99,13.0863,21.9037,62.60%,2004
17561,581,1700.99,1082.51,618.48,36.36%,2004
17562,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17562,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17563,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17563,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17563,478,9.99,3.7363,6.2537,62.60%,2004
17563,484,7.95,2.9733,4.9767,62.60%,2004
17563,487,54.99,20.5663,34.423700000000004,62.60%,2004
17564,217,34.99,13.0863,21.9037,62.60%,2004
17564,583,1700.99,1082.51,618.48,36.36%,2004
17565,231,49.99,38.4923,11.497700000000002,23.00%,2004
17565,581,1700.99,1082.51,618.48,36.36%,2004
17566,214,34.99,13.0863,21.9037,62.60%,2004
17566,580,1700.99,1082.51,618.48,36.36%,2004
17567,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17567,580,1700.99,1082.51,618.48,36.36%,2004
17568,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17568,479,8.99,3.3623,5.627700000000001,62.60%,2004
17568,581,1700.99,1082.51,618.48,36.36%,2004
17569,217,34.99,13.0863,21.9037,62.60%,2003
17569,467,24.49,9.1593,15.330699999999998,62.60%,2003
17569,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17570,225,8.99,6.9223,2.0677000000000003,23.00%,2003
17570,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17570,487,54.99,20.5663,34.423700000000004,62.60%,2003
17571,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17571,489,53.99,41.5723,12.417700000000004,23.00%,2004
17571,581,1700.99,1082.51,618.48,36.36%,2004
17572,222,34.99,13.0863,21.9037,62.60%,2004
17572,582,1700.99,1082.51,618.48,36.36%,2004
17573,214,34.99,13.0863,21.9037,62.60%,2004
17573,582,1700.99,1082.51,618.48,36.36%,2004
17574,225,8.99,6.9223,2.0677000000000003,23.00%,2004
17574,583,1700.99,1082.51,618.48,36.36%,2004
17575,222,34.99,13.0863,21.9037,62.60%,2004
17575,581,1700.99,1082.51,618.48,36.36%,2004
17576,234,49.99,38.4923,11.497700000000002,23.00%,2004
17576,581,1700.99,1082.51,618.48,36.36%,2004
17577,214,34.99,13.0863,21.9037,62.60%,2004
17577,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17578,477,4.99,1.8663,3.1237000000000004,62.60%,2003
17578,480,2.29,0.8565,1.4335,62.60%,2003
17579,214,34.99,13.0863,21.9037,62.60%,2004
17579,217,34.99,13.0863,21.9037,62.60%,2004
17579,463,24.49,9.1593,15.330699999999998,62.60%,2004
17579,485,21.98,8.2205,13.759500000000001,62.60%,2004
17579,528,4.99,1.8663,3.1237000000000004,62.60%,2004
17579,536,29.99,11.2163,18.773699999999998,62.60%,2004
17580,214,34.99,13.0863,21.9037,62.60%,2004
17580,234,49.99,38.4923,11.497700000000002,23.00%,2004
17580,355,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17581,222,34.99,13.0863,21.9037,62.60%,2004
17581,361,2294.99,1251.9813,1043.0086999999999,45.45%,2004
17581,465,24.49,9.1593,15.330699999999998,62.60%,2004
17581,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17581,478,9.99,3.7363,6.2537,62.60%,2004
17582,353,2319.99,1265.6195,1054.3704999999998,45.45%,2004
17582,472,63.5,23.749,39.751000000000005,62.60%,2004
17582,477,4.99,1.8663,3.1237000000000004,62.60%,2004
17582,478,9.99,3.7363,6.2537,62.60%,2004
17583,214,34.99,13.0863,21.9037,62.60%,2003
