Document Status,Line Status,Business Unit,PO,Created By,Creation Date,Vendor Name,Vendor Site Code,Ship To Location,Bill To Location,Term Name,Currency Code,Rate Type,Rate Date,Rate,DFF By Pass,DFF Purchasing For,DFF Directors Purchase,Attribute Category,DFF Remarks Or Indent,Line Num,Quantity,Received Quantity,Received Amount,Invoice Quantity,Invoice Amount,Unit Price,Line Item,Item Description,UOM,Requisition Number,Promised Date,Need By Date,Tax Name,Line Attribute Category,DFF Manufacturer,DFF Item Spec,DFF Department,DFF Line Remarks,Item Type,Requester,Dist Attribute Category,DFF Requisition Type,DFF Asset location,DFF Project,DFF Remarks,DFF Related Asset Tag Number,DFF Department.1,GCC Account,Received Quantity %,Balance Quantity
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,22.0,300.0,0.0,0.0,0.0,0.0,118.8,3003-00003-0000,"CABLE LAYING AND GROUNDING SYSTEM OF L.T SYSTEM!-L.T Panel To L.Db's,                                                                                        3 x 240 mm² + 2 x 120mm² Cu S/C Xlpe / Pvc Cable"" (Item 3.2,Sec B)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,300.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,23.0,55.0,0.0,0.0,0.0,0.0,194.4,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-Power Panel Production Area To Various P.Db,                                                                                        35mm² 4/C + 1 x 16mm² Cu S/C Xlpe / Pvc Cable"" (Item 3.5,Sec B",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,55.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,24.0,55.0,0.0,0.0,0.0,0.0,172.8,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-Power Panel To Power Dist. For Board For Pump,                                                                                        3 x 50mm² + 2 x 25mm² Cu S/C Xlpe / Pvc Cable""   (Item 3.10,",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,55.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,25.0,80.0,0.0,0.0,0.0,0.0,183.6,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-L.T Panel To L.Db For First Floor W/H                                                                                     25mm² 4/C + 1 x 16mm² S/C Xlpe / Pvc Cable""        (Item 4.5, Sec B)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,80.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,26.0,65.0,0.0,0.0,0.0,0.0,118.8,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-L.T Panel To Lift                                                                                   16mm² 4/C + 1 x 16mm² S/C Xlpe / Pvc Cable""        (Item 4.6, Sec B)!-",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,65.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,27.0,65.0,0.0,0.0,0.0,0.0,194.4,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-L.T Panel To A/C Db At Roof                                                                                   35mm² 4/C + 1 x 25mm² S/C Xlpe / Pvc Cable""        (Item 4.7, Sec B)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,65.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,28.0,150.0,0.0,0.0,0.0,0.0,97.2,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-10mm² 10/Core Flexible Shielded Cable                   (Item 5.1, Sec B)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,150.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,29.0,200.0,0.0,0.0,0.0,0.0,37.8,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-2.5mm² 7/Core Flexible Shielded Cable                   (Item 5.2, Sec B)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,200.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,30.0,250.0,0.0,0.0,0.0,0.0,59.4,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-4mm² 5/Core Flexible Shielded Cable                       (Item 5.2, Sec B)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,250.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,31.0,1.0,0.0,0.0,0.0,0.0,26136.0,3003-00001-0000,"SERVICE CHARGES FOR CABELING AND PANEL INSTALLTION AND MISCELLANEOUS WORK OF L.T. SYSTEM!-Making OF Core Cutting Of 4 Nos. 6"" Dia At Roof For Incoming & Outgoing Power Cable, (Detail As Per Attached Quotation Ref#Tpec-00134/1718.)",JOB,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,32.0,1.0,0.0,0.0,0.0,0.0,25056.0,3003-00001-0000,"SERVICE CHARGES FOR CABELING AND PANEL INSTALLTION AND MISCELLANEOUS WORK OF L.T. SYSTEM!-Making OF Core Cutting Of 4 Nos. 4"" Dia At Roof For Incoming & Outgoing Power Cable, (Detail As Per Attached Quotation Ref#Tpec-00134/1718.)",JOB,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,33.0,1.0,0.0,0.0,0.0,0.0,18252.0,3003-00001-0000,"SERVICE CHARGES FOR CABELING AND PANEL INSTALLTION AND MISCELLANEOUS WORK OF L.T. SYSTEM!-Making OF Core Cutting Of 4 Nos. 2"" Dia At Roof For Incoming & Outgoing Power Cable, (Detail As Per Attached Quotation Ref#Tpec-00134/1718.)",JOB,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,35.0,300.0,0.0,0.0,0.0,0.0,1728.0,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-Providing, Laying, Testing & Connecting Of 95mm² 3/C Cu 11 Kv Xlpe / Pvc , (Item#2, Sec C) (Detail As Per Attached Quotation Ref#Tpec-00134/1718.)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,300.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,36.0,20.0,0.0,0.0,0.0,0.0,1728.0,3003-00003-0000,CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM,MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,20.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,37.0,25.0,0.0,0.0,0.0,0.0,6480.0,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-Providing, Laying, Testing & Connecting Of 24 Nos. 300mm² Cu S/C Xlpe / Pvc Cable, (7 Per Phase And 3 For Neutral) (Item# 4, Sec C)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,25.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,38.0,15.0,0.0,0.0,0.0,0.0,6480.0,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-Laying, Testing & Connecting Of 24 Nos. 300mm² Cu S/C Xlpe / Pvc Cable, (7 Per Phase And 3 For Neutral) (Item# 5, Sec C)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,15.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,42.0,20.0,0.0,0.0,0.0,0.0,2430.0,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-Laying, Testing & Connecting Of Additional Length Of 9 Nos. 300mm² Cu S/C Xlpe / Pvc Cable (2 Per Phase And 1 For Neutral) (Item# 9, Sec C)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,20.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,43.0,1.0,0.0,0.0,0.0,0.0,32400.0,3003-00001-0000,"SERVICE CHARGES FOR CABELING AND PANEL INSTALLTION AND MISCELLANEOUS WORK OF L.T. SYSTEM!-Adjustment / Re - Setting Of Over Current & Ground Fault Relay Etc, Of H.T Panel As Per Standard For 2500 Kva Transformer ,(Item # 10,Sec C)",JOB,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,1.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,44.0,3.0,0.0,0.0,0.0,0.0,3240.0,3003-00001-0000,"SERVICE CHARGES FOR CABELING AND PANEL INSTALLTION AND MISCELLANEOUS WORK OF L.T. SYSTEM!-Dismentling And Safety Removing Of Already Installed 1500 Kva Transformer, (11.3, Sec C)",JOB,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,3.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,45.0,400.0,0.0,0.0,0.0,0.0,1782.0,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-Providing & Installing Of Following Size Of 1.5mm Thick G.I Sheet Steel Fabricated Perforated Cable Tray 900mm Wide X 75mm Deep (Item# 1.1, Sec E)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,400.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,46.0,250.0,0.0,0.0,0.0,0.0,1004.4,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-Providing & Installing Of Following Size Of 1.5mm Thick G.I Sheet Steel Fabricated Perforated Cable Tray 600mm Wide X 75mm Deep (Item# 1.2, Sec E)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,250.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,47.0,300.0,0.0,0.0,0.0,0.0,896.4,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-Providing & Installing Of Following Size Of 1.5mm Thick G.I Sheet Steel Fabricated Perforated Cable Tray 450mm Wide X 75mm Deep (Item# 1.3, Sec E)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,300.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,48.0,400.0,0.0,0.0,0.0,0.0,378.0,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-Providing & Installing Of Following Size Of 1.5mm Thick G.I Sheet Steel Fabricated Perforated Cable Tray 300mm Wide X 75mm Deep (Item# 1.4, Sec E)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,400.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,49.0,200.0,0.0,0.0,0.0,0.0,194.4,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-Providing & Installing Of Following Size Of 1.5mm Thick G.I Sheet Steel Fabricated Perforated Cable Tray 150mm Wide X 75mm Deep (Item# 1.5, Sec E)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,200.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,50.0,250.0,0.0,0.0,0.0,0.0,86.4,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-Providing & Installing Of Following Size Of M.S Conduit Between Cable Tray & Various Equipments With All Accessories 38mm Dia M.S Conduit (Item# 2.1, Sec E)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,250.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,51.0,150.0,0.0,0.0,0.0,0.0,102.6,3003-00003-0000,"CABLE LAYING AND GROUNDING WORK OF L.T SYSTEM!-Providing & Installing Of Following Size Of M.S Conduit Between Cable Tray & Various Equipments With All Accessories 50mm Dia M.S Conduit (Item# 2.2, Sec E)",MTR,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,150.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,52.0,2.0,0.0,0.0,0.0,0.0,864.0,3003-00001-0000,"SERVICE CHARGES FOR CABELING AND PANEL INSTALLTION AND MISCELLANEOUS WORK OF L.T. SYSTEM!-Providing & Installing Of Following Size Of 1.5 mm Thick Sheet Steel Fabricated Pull Box Concealed In Wall 300mm X 450mm (Item# 3.1, Sec E)",JOB,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,2.0
OPEN,OPEN,Brookes Pharma,9204.0,Atif Salam,2020-09-18,TECHNO POWER ENGINEERING COMPANY,LOCAL F. ASSETS,Brookes HO and IT Org,Brookes HO and IT Org,"30% ADVANCE, BALANCE 70% WITH RUNNING BILLS",PKR,,,,,,,Local Purchase,UPGRADATION OF LT & DISTRIBUTION NETWORK OF PLOT 59 TO FACILITATE THE ELECTRICAL LOAD OF NAL PROJECT,53.0,2.0,0.0,0.0,0.0,0.0,1296.0,3003-00001-0000,"SERVICE CHARGES FOR CABELING AND PANEL INSTALLTION AND MISCELLANEOUS WORK OF L.T. SYSTEM!-Providing & Installing Of Following Size Of 1.5 mm Thick Sheet Steel Fabricated Pull Box Concealed In Wall 600mm X 450mm (Item# 3.2, Sec E)",JOB,16749.0,2021-04-30,2020-09-24,INPUT_ST_NR_13%,,,,, ,EXPENSE,Muhammad Haris Ahsan,Requisition Distribution DFF,CWIP,,001,,,Sterile (Common) ,11-1201-82010601-0000-00-0000-00-000,0.0,2.0
